review_text,recommendation,rage
"DO NOT BUY. This game will not receive any further development and is not in a completed state. If you want to play this kind of game, get the original. The original game is in a much better state and with mods is a great experience.",FALSE,
"Crooks, stole our money, and left us without a game with any support. WTF.",FALSE,
"It's heartbreaking to write this but I don't want anyone to accidently buy this game, its abandoned and the fact it's even available to buy still is sorta disgusting, imo.",FALSE,
"dont buy, promised heaps of content but the devs were laid off from the studio and it wont be receiving any more updates unless its bought by another company (very unlikely)",FALSE,
"No. Just no. Fuck Take-Two, fuck Haveli Investments, give Private Division a firm but reasonable smack, and fuck them plushies. Do not buy this. In fact, much as it pains me to say, don't even buy KSP1. If you want a space game, look into Kitten Space Agency.",FALSE,
"DO NOT BUY THIS GAME!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
The game has been abandoned since early 2024 and is extremely incomplete do not lose your money to this game",FALSE,
"KSP is such a great game, such a waste that this was abandoned in early access.",FALSE,
"This has to be the worst sequel of any game ever made. This is a scam, especially for the price tag. You'd assume if they scammed so many people out of their money into buying this game, they would have more than enough for a $50 game to re-enter development. The developers are greedy people and made a garbage sequel at the last moment before leaving the gaming industry for extra money.",FALSE,
"KSP2 is unfortunately abandoned by the publisher and the entirety of the dev team has been laid off. For a real spiritual successor to KSP1, follow Kitten Space Agency instead, the developer there is helmed by the original creator of KSP and the engine is being custom made, rather than using Unity.",FALSE,
Unfinished and should be removed from the steam store. everyone should get refunds,FALSE,
Its a scam. They abandoned the game and there is way less than the first game.,FALSE,
this cash grab game has been abandoned for years now and is borderline unplayable. do not buy and go use that money for something better.,FALSE,
"would rather get scammed by a call center or something for the sixty bucks i spent here, cause at least there i wouldn't be promised a complete game",FALSE,
"I WISH i can get a refund for this piece of crap game, it have so much potential yet the devs didn't take that into their consideration",FALSE,
Absolute abandonware. What a pathetic followup to a beloved game.,FALSE,
"This could have been a good game, but instead they just wanted to steal our money, stop development, and screw us over, and Steam is helping them.",FALSE,
"The fact that this game is still being sold is criminal. The game was abandoned, and we got punished for believing in the devs.",FALSE,
So much hope dashed away with pretty much no hope of it ever being completed...  its absolutly insane that its still on the store and for the price its sitting at... literally fraud.,FALSE,
"Very disappointing.. I love KSP 1 and truly thought this could be a promising successor. Really hoped to see this game shine bright, but I doubt it will ever get that chance. Do not purchase this game.",FALSE,
It is disgusting that this game is still listed and at full retail price.  Knowing damn well they killed the studio and have no plans to every complete the game.,FALSE,
"The dev team being laid off is so wrong that its sad at this point i had this game gifted to me by a relative and i must say it looked promising but looking back on it it had a lot of bugs which I THOUGHT would be fixed by the time it would be full turns out i was so wrong. I genuinely believed that this game would be what ksp wasnt instead we got pure abandonware with an investment company hoarding the ip. This is the WORST thing that could happen to this game and genuinely IP again this is such a dissapointment and i really believe we atleast SHOULD have gotten interstellar or exploration (since multiplayer was so far away i had no hopes for it anymore with the pace their updates were going) in conclusion i had my hopes up and they shattered it and i know its not only me but its the whole ksp community which got scammed off of 50 bucks with that out of the way i want this game to be deleted from my library so im gonna push with the relative that gifted me it to atleast get his money back.
Godspeed to the KSP community im sorry that you had to go through all this.
edit: yes i played only for 45 mins because i found a TON of bugs and couldnt do anything since my pc was quite literally screaming for help on the top of its lungs (gtx 1080ti GPU and I7 7700k CPU btw)",FALSE,
"I don't want my money back, I just want an apology from those who tossed this game in the sewer and left it to rot. It's never going to be finished and the steam store should make it unavailable. 

DO NOT BUY!",FALSE,
"Game had a rocky start, but a lot of promise. All promise destroyed by the greedy company shutting it down for typical greedy reasons. Game is abandoned and will not be updated. The store page should reflect that, at the very least. At worst, the game should be de-listed as it is abandon-ware. Do not buy.",FALSE,
